pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
765,https://pokemondb.net/pokedex/oranguru,Oranguru,76.0 kg ,1.5 m ,Normal,Psychic,,,,,,,,,,Symbiosis,Telepathy,Inner Focus,,,
751,https://pokemondb.net/pokedex/dewpider,Dewpider,4.0 kg ,0.3 m ,Water,Bug,#0752-Araquanid-https://pokemondb.net/pokedex/araquanid,#0751-Dewpider-https://pokemondb.net/pokedex/dewpider,,,,,,,,Water Absorb,Water Bubble,,,,
791,https://pokemondb.net/pokedex/solgaleo,Solgaleo,230.0 kg ,3.4 m ,Psychic,Steel,#0792-Lunala-https://pokemondb.net/pokedex/lunala,#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo,#0790-Cosmoem-https://pokemondb.net/pokedex/cosmoem,#0789-Cosmog-https://pokemondb.net/pokedex/cosmog,,,,,,Full Metal Body,,,,,
790,https://pokemondb.net/pokedex/cosmoem,Cosmoem,999.9 kg ,0.1 m ,Psychic,,#0792-Lunala-https://pokemondb.net/pokedex/lunala,#0791-Solgaleo-https://pokemondb.net/pokedex/solgaleo,#0790-Cosmoem-https://pokemondb.net/pokedex/cosmoem,#0789-Cosmog-https://pokemondb.net/pokedex/cosmog,,,,,,Sturdy,,,,,
802,https://pokemondb.net/pokedex/marshadow,Marshadow,22.2 kg ,0.7 m ,Fighting,Ghost,,,,,,,,,,Technician,,,,,
800,https://pokemondb.net/pokedex/necrozma,Necrozma,230.0 kg ,2.4 m ,Psychic,Steel,,,,,,,,,,Neuroforce,Prism Armor,,,,
801,https://pokemondb.net/pokedex/magearna,Magearna,80.5 kg ,1.0 m ,Steel,Fairy,,,,,,,,,,Soul-Heart,,,,,
799,https://pokemondb.net/pokedex/guzzlord,Guzzlord,888.0 kg ,5.5 m ,Dark,Dragon,,,,,,,,,,Beast Boost,,,,,
798,https://pokemondb.net/pokedex/kartana,Kartana,0.1 kg ,0.3 m ,Grass,Steel,,,,,,,,,,Beast Boost,,,,,
803,https://pokemondb.net/pokedex/poipole,Poipole,1.8 kg ,0.6 m ,Poison,,#0804-Naganadel-https://pokemondb.net/pokedex/naganadel,#0803-Poipole-https://pokemondb.net/pokedex/poipole,,,,,,,,Beast Boost,,,,,
817,https://pokemondb.net/pokedex/drizzile,Drizzile,11.5 kg ,0.7 m ,Water,,#0818-Inteleon-https://pokemondb.net/pokedex/inteleon,#0817-Drizzile-https://pokemondb.net/pokedex/drizzile,#0816-Sobble-https://pokemondb.net/pokedex/sobble,,,,,,,Sniper,Torrent,,,,
823,https://pokemondb.net/pokedex/corviknight,Corviknight,75.0 kg ,2.2 m ,Flying,Steel,#0823-Corviknight-https://pokemondb.net/pokedex/corviknight,#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee,,,,,,,Mirror Armor,Unnerve,Pressure,,,
821,https://pokemondb.net/pokedex/rookidee,Rookidee,1.8 kg ,0.2 m ,Flying,,#0823-Corviknight-https://pokemondb.net/pokedex/corviknight,#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee,,,,,,,Big Pecks,Unnerve,Keen Eye,,,
822,https://pokemondb.net/pokedex/corvisquire,Corvisquire,16.0 kg ,0.8 m ,Flying,,#0823-Corviknight-https://pokemondb.net/pokedex/corviknight,#0822-Corvisquire-https://pokemondb.net/pokedex/corvisquire,#0821-Rookidee-https://pokemondb.net/pokedex/rookidee,,,,,,,Big Pecks,Unnerve,Keen Eye,,,
847,https://pokemondb.net/pokedex/barraskewda,Barraskewda,30.0 kg ,1.3 m ,Water,,#0847-Barraskewda-https://pokemondb.net/pokedex/barraskewda,#0846-Arrokuda-https://pokemondb.net/pokedex/arrokuda,,,,,,,,Propeller Tail,Swift Swim,,,,
827,https://pokemondb.net/pokedex/nickit,Nickit,8.9 kg ,0.6 m ,Dark,,#0828-Thievul-https://pokemondb.net/pokedex/thievul,#0827-Nickit-https://pokemondb.net/pokedex/nickit,,,,,,,,Stakeout,Unburden,Run Away,,,
826,https://pokemondb.net/pokedex/orbeetle,Orbeetle,40.8 kg ,0.4 m ,Bug,Psychic,#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle,#0825-Dottler-https://pokemondb.net/pokedex/dottler,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug,,,,,,,Telepathy,Frisk,Swarm,,,
825,https://pokemondb.net/pokedex/dottler,Dottler,19.5 kg ,0.4 m ,Bug,Psychic,#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle,#0825-Dottler-https://pokemondb.net/pokedex/dottler,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug,,,,,,,Telepathy,Compound Eyes,Swarm,,,
824,https://pokemondb.net/pokedex/blipbug,Blipbug,8.0 kg ,0.4 m ,Bug,,#0826-Orbeetle-https://pokemondb.net/pokedex/orbeetle,#0825-Dottler-https://pokemondb.net/pokedex/dottler,#0824-Blipbug-https://pokemondb.net/pokedex/blipbug,,,,,,,Telepathy,Compound Eyes,Swarm,,,
876,https://pokemondb.net/pokedex/indeedee,Indeedee,28.0 kg ,0.9 m ,Psychic,Normal,,,,,,,,,,Psychic Surge,Synchronize,Own Tempo,Inner Focus,,
877,https://pokemondb.net/pokedex/morpeko,Morpeko,3.0 kg ,0.3 m ,Electric,Dark,,,,,,,,,,Hunger Switch,,,,,
875,https://pokemondb.net/pokedex/eiscue,Eiscue,89.0 kg ,1.4 m ,Ice,Lake of Outrage,,,,,,,,,,Ice Face,,,,,
873,https://pokemondb.net/pokedex/frosmoth,Frosmoth,42.0 kg ,1.3 m ,Ice,Bug,#0873-Frosmoth-https://pokemondb.net/pokedex/frosmoth,#0872-Snom-https://pokemondb.net/pokedex/snom,,,,,,,,Ice Scales,Shield Dust,,,,
931,https://pokemondb.net/pokedex/squawkabilly,Squawkabilly,2.4 kg ,0.6 m ,Normal,Flying,,,,,,,,,,Sheer Force,Hustle,Intimidate,Guts,,
872,https://pokemondb.net/pokedex/snom,Snom,3.8 kg ,0.3 m ,Ice,Bug,#0873-Frosmoth-https://pokemondb.net/pokedex/frosmoth,#0872-Snom-https://pokemondb.net/pokedex/snom,,,,,,,,Ice Scales,Shield Dust,,,,
871,https://pokemondb.net/pokedex/pincurchin,Pincurchin,1.0 kg ,0.3 m ,Electric,,,,,,,,,,,Electric Surge,Lightning Rod,,,,
870,https://pokemondb.net/pokedex/falinks,Falinks,62.0 kg ,3.0 m ,Fighting,,,,,,,,,,,Defiant,Battle Armor,,,,
928,https://pokemondb.net/pokedex/smoliv,Smoliv,6.5 kg ,0.3 m ,Grass,Normal,#0930-Arboliva-https://pokemondb.net/pokedex/arboliva,#0929-Dolliv-https://pokemondb.net/pokedex/dolliv,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv,,,,,,,Harvest,Early Bird,,,,
930,https://pokemondb.net/pokedex/arboliva,Arboliva,48.2 kg ,1.4 m ,Grass,Normal,#0930-Arboliva-https://pokemondb.net/pokedex/arboliva,#0929-Dolliv-https://pokemondb.net/pokedex/dolliv,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv,,,,,,,Harvest,Seed Sower,,,,
874,https://pokemondb.net/pokedex/stonjourner,Stonjourner,520.0 kg ,2.5 m ,Rock,,,,,,,,,,,Power Spot,,,,,
955,https://pokemondb.net/pokedex/flittle,Flittle,1.5 kg ,0.2 m ,Psychic,,#0956-Espathra-https://pokemondb.net/pokedex/espathra,#0955-Flittle-https://pokemondb.net/pokedex/flittle,,,,,,,,Speed Boost,Frisk,Anticipation,,,
954,https://pokemondb.net/pokedex/rabsca,Rabsca,3.5 kg ,0.3 m ,Bug,Psychic,#0954-Rabsca-https://pokemondb.net/pokedex/rabsca,#0953-Rellor-https://pokemondb.net/pokedex/rellor,,,,,,,,Telepathy,Synchronize,,,,
957,https://pokemondb.net/pokedex/tinkatink,Tinkatink,8.9 kg ,0.4 m ,Fairy,Steel,#0959-Tinkaton-https://pokemondb.net/pokedex/tinkaton,#0958-Tinkatuff-https://pokemondb.net/pokedex/tinkatuff,#0957-Tinkatink-https://pokemondb.net/pokedex/tinkatink,,,,,,,Pickpocket,Own Tempo,Mold Breaker,,,
956,https://pokemondb.net/pokedex/espathra,Espathra,90.0 kg ,1.9 m ,Psychic,,#0956-Espathra-https://pokemondb.net/pokedex/espathra,#0955-Flittle-https://pokemondb.net/pokedex/flittle,,,,,,,,Speed Boost,Frisk,Opportunist,,,
988,https://pokemondb.net/pokedex/slither-wing,Slither Wing,92.0 kg ,3.2 m ,Bug,Fighting,,,,,,,,,,Protosynthesis,,,,,
1025,https://pokemondb.net/pokedex/pecharunt,Pecharunt,0.3 kg ,0.3 m ,Poison,Ghost,,,,,,,,,,Poison Puppeteer,,,,,
999,https://pokemondb.net/pokedex/gimmighoul,Gimmighoul,5.0 kg ,0.3 m ,Ghost,,#1000-Gholdengo-https://pokemondb.net/pokedex/gholdengo,#0999-Gimmighoul-https://pokemondb.net/pokedex/gimmighoul,,,,,,,,Run Away,Rattled,,,,
998,https://pokemondb.net/pokedex/baxcalibur,Baxcalibur,210.0 kg ,2.1 m ,Dragon,Ice,#0998-Baxcalibur-https://pokemondb.net/pokedex/baxcalibur,#0997-Arctibax-https://pokemondb.net/pokedex/arctibax,#0996-Frigibax-https://pokemondb.net/pokedex/frigibax,,,,,,,Ice Body,Thermal Exchange,,,,
1024,https://pokemondb.net/pokedex/terapagos,Terapagos,6.5 kg ,0.2 m ,Normal,,,,,,,,,,,Teraform Zero,Tera Shell,Tera Shift,,,
1022,https://pokemondb.net/pokedex/iron-boulder,Iron Boulder,162.5 kg ,1.5 m ,Rock,Psychic,,,,,,,,,,Quark Drive,,,,,
929,https://pokemondb.net/pokedex/dolliv,Dolliv,11.9 kg ,0.6 m ,Grass,Normal,#0930-Arboliva-https://pokemondb.net/pokedex/arboliva,#0929-Dolliv-https://pokemondb.net/pokedex/dolliv,#0928-Smoliv-https://pokemondb.net/pokedex/smoliv,,,,,,,Harvest,Early Bird,,,,
1023,https://pokemondb.net/pokedex/iron-crown,Iron Crown,156.0 kg ,1.6 m ,Steel,Psychic,,,,,,,,,,Quark Drive,,,,,
1021,https://pokemondb.net/pokedex/raging-bolt,Raging Bolt,480.0 kg ,5.2 m ,Electric,Dragon,,,,,,,,,,Protosynthesis,,,,,
1020,https://pokemondb.net/pokedex/gouging-fire,Gouging Fire,590.0 kg ,3.5 m ,Fire,Dragon,,,,,,,,,,Protosynthesis,,,,,
1019,https://pokemondb.net/pokedex/hydrapple,Hydrapple,93.0 kg ,1.8 m ,Grass,Dragon,#1019-Hydrapple-https://pokemondb.net/pokedex/hydrapple,#1011-Dipplin-https://pokemondb.net/pokedex/dipplin,#0842-Appletun-https://pokemondb.net/pokedex/appletun,#0841-Flapple-https://pokemondb.net/pokedex/flapple,#0840-Applin-https://pokemondb.net/pokedex/applin,,,,,Sticky Hold,Regenerator,Supersweet Syrup,,,
1018,https://pokemondb.net/pokedex/archaludon,Archaludon,60.0 kg ,2.0 m ,Steel,Dragon,#1018-Archaludon-https://pokemondb.net/pokedex/archaludon,#0884-Duraludon-https://pokemondb.net/pokedex/duraludon,,,,,,,,Stalwart,Sturdy,Stamina,,,
1017,https://pokemondb.net/pokedex/ogerpon,Ogerpon,39.8 kg ,1.2 m ,Grass,Water,,,,,,,,,,Embody Aspect,Sturdy,Mold Breaker,Water Absorb,Defiant,
1016,https://pokemondb.net/pokedex/fezandipiti,Fezandipiti,30.1 kg ,1.4 m ,Poison,Fairy,,,,,,,,,,Technician,Toxic Chain,,,,
1015,https://pokemondb.net/pokedex/munkidori,Munkidori,12.2 kg ,1.0 m ,Poison,Psychic,,,,,,,,,,Frisk,Toxic Chain,,,,
1014,https://pokemondb.net/pokedex/okidogi,Okidogi,92.0 kg ,1.8 m ,Poison,Fighting,,,,,,,,,,Guard Dog,Toxic Chain,,,,
1012,https://pokemondb.net/pokedex/poltchageist,Poltchageist,1.1 kg ,0.1 m ,Grass,Ghost,#1013-Sinistcha-https://pokemondb.net/pokedex/sinistcha,#1012-Poltchageist-https://pokemondb.net/pokedex/poltchageist,,,,,,,,Heatproof,Hospitality,,,,
1013,https://pokemondb.net/pokedex/sinistcha,Sinistcha,2.2 kg ,0.2 m ,Grass,Ghost,#1013-Sinistcha-https://pokemondb.net/pokedex/sinistcha,#1012-Poltchageist-https://pokemondb.net/pokedex/poltchageist,,,,,,,,Heatproof,Hospitality,,,,
1011,https://pokemondb.net/pokedex/dipplin,Dipplin,4.4 kg ,0.4 m ,Grass,Dragon,#1019-Hydrapple-https://pokemondb.net/pokedex/hydrapple,#1011-Dipplin-https://pokemondb.net/pokedex/dipplin,#0842-Appletun-https://pokemondb.net/pokedex/appletun,#0841-Flapple-https://pokemondb.net/pokedex/flapple,#0840-Applin-https://pokemondb.net/pokedex/applin,,,,,Sticky Hold,Gluttony,Supersweet Syrup,,,
1010,https://pokemondb.net/pokedex/iron-leaves,Iron Leaves,125.0 kg ,1.5 m ,Grass,Psychic,,,,,,,,,,Quark Drive,,,,,
1009,https://pokemondb.net/pokedex/walking-wake,Walking Wake,280.0 kg ,3.5 m ,Water,Dragon,,,,,,,,,,Protosynthesis,,,,,
1007,https://pokemondb.net/pokedex/koraidon,Koraidon,303.0 kg ,2.5 m ,Fighting,Dragon,,,,,,,,,,Orichalcum Pulse,,,,,
1006,https://pokemondb.net/pokedex/iron-valiant,Iron Valiant,35.0 kg ,1.4 m ,Fairy,Fighting,,,,,,,,,,Quark Drive,,,,,
1008,https://pokemondb.net/pokedex/miraidon,Miraidon,240.0 kg ,3.5 m ,Electric,Dragon,,,,,,,,,,Hadron Engine,,,,,
997,https://pokemondb.net/pokedex/arctibax,Arctibax,30.0 kg ,0.8 m ,Dragon,Ice,#0998-Baxcalibur-https://pokemondb.net/pokedex/baxcalibur,#0997-Arctibax-https://pokemondb.net/pokedex/arctibax,#0996-Frigibax-https://pokemondb.net/pokedex/frigibax,,,,,,,Ice Body,Thermal Exchange,,,,
1003,https://pokemondb.net/pokedex/ting-lu,Ting-Lu,699.7 kg ,2.7 m ,Dark,Ground,,,,,,,,,,Vessel of Ruin,,,,,
996,https://pokemondb.net/pokedex/frigibax,Frigibax,17.0 kg ,0.5 m ,Dragon,Ice,#0998-Baxcalibur-https://pokemondb.net/pokedex/baxcalibur,#0997-Arctibax-https://pokemondb.net/pokedex/arctibax,#0996-Frigibax-https://pokemondb.net/pokedex/frigibax,,,,,,,Ice Body,Thermal Exchange,,,,
1002,https://pokemondb.net/pokedex/chien-pao,Chien-Pao,152.2 kg ,1.9 m ,Dark,Ice,,,,,,,,,,Sword of Ruin,,,,,
1001,https://pokemondb.net/pokedex/wo-chien,Wo-Chien,74.2 kg ,1.5 m ,Dark,Grass,,,,,,,,,,Tablets of Ruin,,,,,
1004,https://pokemondb.net/pokedex/chi-yu,Chi-Yu,4.9 kg ,0.4 m ,Dark,Fire,,,,,,,,,,Beads of Ruin,,,,,
1000,https://pokemondb.net/pokedex/gholdengo,Gholdengo,30.0 kg ,1.2 m ,Steel,Ghost,#1000-Gholdengo-https://pokemondb.net/pokedex/gholdengo,#0999-Gimmighoul-https://pokemondb.net/pokedex/gimmighoul,,,,,,,,Good as Gold,,,,,
1005,https://pokemondb.net/pokedex/roaring-moon,Roaring Moon,380.0 kg ,2.0 m ,Dragon,Dark,,,,,,,,,,Protosynthesis,,,,,
987,https://pokemondb.net/pokedex/flutter-mane,Flutter Mane,4.0 kg ,1.4 m ,Ghost,Fairy,,,,,,,,,,Protosynthesis,,,,,
991,https://pokemondb.net/pokedex/iron-bundle,Iron Bundle,11.0 kg ,0.6 m ,Ice,Water,,,,,,,,,,Quark Drive,,,,,
993,https://pokemondb.net/pokedex/iron-jugulis,Iron Jugulis,111.0 kg ,1.3 m ,Dark,Flying,,,,,,,,,,Quark Drive,,,,,
995,https://pokemondb.net/pokedex/iron-thorns,Iron Thorns,303.0 kg ,1.6 m ,Rock,Electric,,,,,,,,,,Quark Drive,,,,,
989,https://pokemondb.net/pokedex/sandy-shocks,Sandy Shocks,60.0 kg ,2.3 m ,Electric,Ground,,,,,,,,,,Protosynthesis,,,,,
994,https://pokemondb.net/pokedex/iron-moth,Iron Moth,36.0 kg ,1.2 m ,Fire,Poison,,,,,,,,,,Quark Drive,,,,,
992,https://pokemondb.net/pokedex/iron-hands,Iron Hands,380.7 kg ,1.8 m ,Fighting,Electric,,,,,,,,,,Quark Drive,,,,,
990,https://pokemondb.net/pokedex/iron-treads,Iron Treads,240.0 kg ,0.9 m ,Ground,Steel,,,,,,,,,,Quark Drive,,,,,
986,https://pokemondb.net/pokedex/brute-bonnet,Brute Bonnet,21.0 kg ,1.2 m ,Grass,Dark,,,,,,,,,,Protosynthesis,,,,,
985,https://pokemondb.net/pokedex/scream-tail,Scream Tail,8.0 kg ,1.2 m ,Fairy,Psychic,,,,,,,,,,Protosynthesis,,,,,
984,https://pokemondb.net/pokedex/great-tusk,Great Tusk,320.0 kg ,2.2 m ,Ground,Fighting,,,,,,,,,,Protosynthesis,,,,,
983,https://pokemondb.net/pokedex/kingambit,Kingambit,120.0 kg ,2.0 m ,Dark,Steel,#0983-Kingambit-https://pokemondb.net/pokedex/kingambit,#0625-Bisharp-https://pokemondb.net/pokedex/bisharp,#0624-Pawniard-https://pokemondb.net/pokedex/pawniard,,,,,,,Pressure,Supreme Overlord,Defiant,,,
982,https://pokemondb.net/pokedex/dudunsparce,Dudunsparce,39.2 kg ,3.6 m ,Normal,,#0982-Dudunsparce-https://pokemondb.net/pokedex/dudunsparce,#0206-Dunsparce-https://pokemondb.net/pokedex/dunsparce,,,,,,,,Rattled,Run Away,Serene Grace,,,
980,https://pokemondb.net/pokedex/clodsire,Clodsire,223.0 kg ,1.8 m ,Poison,Ground,#0980-Clodsire-https://pokemondb.net/pokedex/clodsire,#0194-Wooper-https://pokemondb.net/pokedex/wooper,#0195-Quagsire-https://pokemondb.net/pokedex/quagsire,,,,,,,Unaware,Water Absorb,Poison Point,,,
981,https://pokemondb.net/pokedex/farigiraf,Farigiraf,160.0 kg ,3.2 m ,Normal,Psychic,#0981-Farigiraf-https://pokemondb.net/pokedex/farigiraf,#0203-Girafarig-https://pokemondb.net/pokedex/girafarig,,,,,,,,Sap Sipper,Armor Tail,Cud Chew,,,
979,https://pokemondb.net/pokedex/annihilape,Annihilape,56.0 kg ,1.2 m ,Fighting,Ghost,#0979-Annihilape-https://pokemondb.net/pokedex/annihilape,#0057-Primeape-https://pokemondb.net/pokedex/primeape,#0056-Mankey-https://pokemondb.net/pokedex/mankey,,,,,,,Defiant,Inner Focus,Vital Spirit,,,
974,https://pokemondb.net/pokedex/cetoddle,Cetoddle,45.0 kg ,1.2 m ,Ice,,#0975-Cetitan-https://pokemondb.net/pokedex/cetitan,#0974-Cetoddle-https://pokemondb.net/pokedex/cetoddle,,,,,,,,Sheer Force,Snow Cloak,Thick Fat,,,
976,https://pokemondb.net/pokedex/veluza,Veluza,90.0 kg ,2.5 m ,Water,Psychic,,,,,,,,,,Sharpness,Mold Breaker,,,,
972,https://pokemondb.net/pokedex/houndstone,Houndstone,15.0 kg ,2.0 m ,Ghost,,#0972-Houndstone-https://pokemondb.net/pokedex/houndstone,#0971-Greavard-https://pokemondb.net/pokedex/greavard,,,,,,,,Fluffy,Sand Rush,,,,
969,https://pokemondb.net/pokedex/glimmet,Glimmet,8.0 kg ,0.7 m ,Rock,Poison,#0970-Glimmora-https://pokemondb.net/pokedex/glimmora,#0969-Glimmet-https://pokemondb.net/pokedex/glimmet,,,,,,,,Corrosion,Toxic Debris,,,,
978,https://pokemondb.net/pokedex/tatsugiri,Tatsugiri,8.0 kg ,0.3 m ,Dragon,Water,,,,,,,,,,Storm Drain,Commander,,,,
968,https://pokemondb.net/pokedex/orthworm,Orthworm,310.0 kg ,2.5 m ,Steel,,,,,,,,,,,Sand Veil,Earth Eater,,,,
970,https://pokemondb.net/pokedex/glimmora,Glimmora,45.0 kg ,1.5 m ,Rock,Poison,#0970-Glimmora-https://pokemondb.net/pokedex/glimmora,#0969-Glimmet-https://pokemondb.net/pokedex/glimmet,,,,,,,,Corrosion,Toxic Debris,,,,
966,https://pokemondb.net/pokedex/revavroom,Revavroom,120.0 kg ,1.8 m ,Steel,Poison,#0966-Revavroom-https://pokemondb.net/pokedex/revavroom,#0965-Varoom-https://pokemondb.net/pokedex/varoom,,,,,,,,Filter,Overcoat,,,,
973,https://pokemondb.net/pokedex/flamigo,Flamigo,37.0 kg ,1.6 m ,Flying,Fighting,,,,,,,,,,Costar,Tangled Feet,Scrappy,,,
977,https://pokemondb.net/pokedex/dondozo,Dondozo,220.0 kg ,12.0 m ,Water,,,,,,,,,,,Water Veil,Oblivious,Unaware,,,
975,https://pokemondb.net/pokedex/cetitan,Cetitan,700.0 kg ,4.5 m ,Ice,,#0975-Cetitan-https://pokemondb.net/pokedex/cetitan,#0974-Cetoddle-https://pokemondb.net/pokedex/cetoddle,,,,,,,,Sheer Force,Slush Rush,Thick Fat,,,
971,https://pokemondb.net/pokedex/greavard,Greavard,35.0 kg ,0.6 m ,Ghost,,#0972-Houndstone-https://pokemondb.net/pokedex/houndstone,#0971-Greavard-https://pokemondb.net/pokedex/greavard,,,,,,,,Fluffy,Pickup,,,,
963,https://pokemondb.net/pokedex/finizen,Finizen,60.2 kg ,1.3 m ,Water,,#0964-Palafin-https://pokemondb.net/pokedex/palafin,#0963-Finizen-https://pokemondb.net/pokedex/finizen,,,,,,,,Water Veil,,,,,
965,https://pokemondb.net/pokedex/varoom,Varoom,35.0 kg ,1.0 m ,Steel,Poison,#0966-Revavroom-https://pokemondb.net/pokedex/revavroom,#0965-Varoom-https://pokemondb.net/pokedex/varoom,,,,,,,,Slow Start,Overcoat,,,,
960,https://pokemondb.net/pokedex/wiglett,Wiglett,1.8 kg ,1.2 m ,Water,,#0961-Wugtrio-https://pokemondb.net/pokedex/wugtrio,#0960-Wiglett-https://pokemondb.net/pokedex/wiglett,,,,,,,,Sand Veil,Rattled,Gooey,,,
964,https://pokemondb.net/pokedex/palafin,Palafin,60.2 kg ,1.3 m ,Water,,#0964-Palafin-https://pokemondb.net/pokedex/palafin,#0963-Finizen-https://pokemondb.net/pokedex/finizen,,,,,,,,Zero to Hero,,,,,
962,https://pokemondb.net/pokedex/bombirdier,Bombirdier,42.9 kg ,1.5 m ,Flying,Dark,,,,,,,,,,Rocky Payload,Keen Eye,Big Pecks,,,
961,https://pokemondb.net/pokedex/wugtrio,Wugtrio,5.4 kg ,1.2 m ,Water,,#0961-Wugtrio-https://pokemondb.net/pokedex/wugtrio,#0960-Wiglett-https://pokemondb.net/pokedex/wiglett,,,,,,,,Sand Veil,Rattled,Gooey,,,
967,https://pokemondb.net/pokedex/cyclizar,Cyclizar,63.0 kg ,1.6 m ,Dragon,Normal,,,,,,,,,,Regenerator,Shed Skin,,,,
952,https://pokemondb.net/pokedex/scovillain,Scovillain,15.0 kg ,0.9 m ,Grass,Fire,#0952-Scovillain-https://pokemondb.net/pokedex/scovillain,#0951-Capsakid-https://pokemondb.net/pokedex/capsakid,,,,,,,,Moody,Insomnia,Chlorophyll,,,
953,https://pokemondb.net/pokedex/rellor,Rellor,1.0 kg ,0.2 m ,Bug,,#0954-Rabsca-https://pokemondb.net/pokedex/rabsca,#0953-Rellor-https://pokemondb.net/pokedex/rellor,,,,,,,,Shed Skin,Compound Eyes,,,,
951,https://pokemondb.net/pokedex/capsakid,Capsakid,3.0 kg ,0.3 m ,Grass,,#0952-Scovillain-https://pokemondb.net/pokedex/scovillain,#0951-Capsakid-https://pokemondb.net/pokedex/capsakid,,,,,,,,Klutz,Insomnia,Chlorophyll,,,
950,https://pokemondb.net/pokedex/klawf,Klawf,79.0 kg ,1.3 m ,Rock,,,,,,,,,,,Regenerator,Shell Armor,Anger Shell,,,
959,https://pokemondb.net/pokedex/tinkaton,Tinkaton,112.8 kg ,0.7 m ,Fairy,Steel,#0959-Tinkaton-https://pokemondb.net/pokedex/tinkaton,#0958-Tinkatuff-https://pokemondb.net/pokedex/tinkatuff,#0957-Tinkatink-https://pokemondb.net/pokedex/tinkatink,,,,,,,Pickpocket,Own Tempo,Mold Breaker,,,
949,https://pokemondb.net/pokedex/toedscruel,Toedscruel,58.0 kg ,1.9 m ,Ground,Grass,#0949-Toedscruel-https://pokemondb.net/pokedex/toedscruel,#0948-Toedscool-https://pokemondb.net/pokedex/toedscool,,,,,,,,Mycelium Might,,,,,
958,https://pokemondb.net/pokedex/tinkatuff,Tinkatuff,59.1 kg ,0.7 m ,Fairy,Steel,#0959-Tinkaton-https://pokemondb.net/pokedex/tinkaton,#0958-Tinkatuff-https://pokemondb.net/pokedex/tinkatuff,#0957-Tinkatink-https://pokemondb.net/pokedex/tinkatink,,,,,,,Pickpocket,Own Tempo,Mold Breaker,,,
948,https://pokemondb.net/pokedex/toedscool,Toedscool,33.0 kg ,0.9 m ,Ground,Grass,#0949-Toedscruel-https://pokemondb.net/pokedex/toedscruel,#0948-Toedscool-https://pokemondb.net/pokedex/toedscool,,,,,,,,Mycelium Might,,,,,
947,https://pokemondb.net/pokedex/brambleghast,Brambleghast,6.0 kg ,1.2 m ,Grass,Ghost,#0947-Brambleghast-https://pokemondb.net/pokedex/brambleghast,#0946-Bramblin-https://pokemondb.net/pokedex/bramblin,,,,,,,,Infiltrator,Wind Rider,,,,
946,https://pokemondb.net/pokedex/bramblin,Bramblin,0.6 kg ,0.6 m ,Grass,Ghost,#0947-Brambleghast-https://pokemondb.net/pokedex/brambleghast,#0946-Bramblin-https://pokemondb.net/pokedex/bramblin,,,,,,,,Infiltrator,Wind Rider,,,,
945,https://pokemondb.net/pokedex/grafaiai,Grafaiai,27.2 kg ,0.7 m ,Poison,Normal,#0945-Grafaiai-https://pokemondb.net/pokedex/grafaiai,#0944-Shroodle-https://pokemondb.net/pokedex/shroodle,,,,,,,,Prankster,Poison Touch,Unburden,,,
944,https://pokemondb.net/pokedex/shroodle,Shroodle,0.7 kg ,0.2 m ,Poison,Normal,#0945-Grafaiai-https://pokemondb.net/pokedex/grafaiai,#0944-Shroodle-https://pokemondb.net/pokedex/shroodle,,,,,,,,Prankster,Pickpocket,Unburden,,,
942,https://pokemondb.net/pokedex/maschiff,Maschiff,16.0 kg ,0.5 m ,Dark,,#0943-Mabosstiff-https://pokemondb.net/pokedex/mabosstiff,#0942-Maschiff-https://pokemondb.net/pokedex/maschiff,,,,,,,,Stakeout,Run Away,Intimidate,,,
939,https://pokemondb.net/pokedex/bellibolt,Bellibolt,113.0 kg ,1.2 m ,Electric,,#0939-Bellibolt-https://pokemondb.net/pokedex/bellibolt,#0938-Tadbulb-https://pokemondb.net/pokedex/tadbulb,,,,,,,,Damp,Static,Electromorphosis,,,
943,https://pokemondb.net/pokedex/mabosstiff,Mabosstiff,61.0 kg ,1.1 m ,Dark,,#0943-Mabosstiff-https://pokemondb.net/pokedex/mabosstiff,#0942-Maschiff-https://pokemondb.net/pokedex/maschiff,,,,,,,,Stakeout,Guard Dog,Intimidate,,,
938,https://pokemondb.net/pokedex/tadbulb,Tadbulb,0.4 kg ,0.3 m ,Electric,,#0939-Bellibolt-https://pokemondb.net/pokedex/bellibolt,#0938-Tadbulb-https://pokemondb.net/pokedex/tadbulb,,,,,,,,Damp,Static,Own Tempo,,,
